merchant_id,vintage_days,mcc,lob,business_type,state,city_tier,kyb_score,gst_registered,pan_verified,monthly_txn_volume_inr,monthly_txn_count,avg_ticket_size_inr,txn_velocity,dispute_rate,chargeback_count_90d,refund_rate,settlement_delay_days,rbi_flags_count,aml_alerts_30d,days_since_last_txn,active_devices,p2p_ratio,risk_label,churn_label
MID01001705,1813,5912,Pharmacy,LLP,Kerala,1,0.9199,0,1,124526.37,711,174.99,23.7,0.00882,11,0.01446,1.24,0,0,1,2,0.2194,0,1
MID01001706,171,4814,Telecom & Recharge,Partnership,West Bengal,1,0.3842,1,1,4617.96,11,417.1,0.367,0.02159,0,0.02142,0.19,0,0,5,2,0.0581,0,0
MID01001707,350,4121,Mobility & Ride-hailing,Proprietorship,Madhya Pradesh,1,0.5627,1,1,484975.01,2706,179.16,90.2,0.00044,0,0.01257,0.61,0,0,4,3,0.3159,0,0
MID01001708,753,6300,Insurance,Partnership,Punjab,1,0.7673,0,1,154493.29,656,235.34,21.867,0.01069,16,0.01083,0.1,1,0,1,4,0.329,2,0
MID01001709,229,4900,Utilities,Proprietorship,West Bengal,3,0.9072,1,1,3094.29,8,385.61,0.267,0.00898,1,0.00581,0.07,0,0,3,1,0.3288,0,1
MID01001710,151,5411,Grocery & Kirana,LLP,Karnataka,2,0.692,1,0,88394.87,2237,39.51,74.567,0.01606,56,0.04562,0.94,0,0,8,3,0.152,1,0
MID01001711,27,5812,Food & Restaurants,LLP,Madhya Pradesh,1,0.6442,1,1,73468.98,19,3798.65,0.633,0.00263,1,0.03352,3.07,0,0,6,2,0.2654,1,0
MID01001712,513,5411,Grocery & Kirana,Proprietorship,Telangana,1,0.4374,1,0,435421.97,673,646.96,22.433,0.00209,5,0.02299,1.91,0,0,10,1,0.1235,0,1
MID01001713,241,8398,NGO & Donations,Partnership,Gujarat,1,0.3717,0,0,530427.32,985,538.0,32.833,0.04219,75,0.02875,0.69,0,0,4,1,0.3052,1,0
MID01001714,98,8211,Education,Proprietorship,Karnataka,1,0.9444,1,1,568331.71,2253,252.23,75.1,0.00949,34,0.00644,1.09,0,0,1,4,0.0416,1,0
MID01001715,306,7011,Travel & Hospitality,Proprietorship,Delhi,1,0.8678,0,1,41029.91,93,439.03,3.1,0.00599,1,0.02906,0.28,1,0,8,1,0.4767,2,1
MID01001716,150,5411,Grocery & Kirana,Pvt Ltd,Karnataka,3,0.6267,0,0,63666.4,468,135.79,15.6,0.00614,5,0.01241,0.0,0,0,2,1,0.0679,1,0
MID01001717,159,5499,FMCG Retail,LLP,Karnataka,2,0.9419,1,1,21886.25,34,627.16,1.133,0.01372,1,0.01368,1.24,0,0,5,2,0.4076,0,0
MID01001718,495,5812,Food & Restaurants,Proprietorship,Maharashtra,2,0.9268,0,1,178867.03,2017,88.64,67.233,0.01998,71,0.02363,1.03,0,0,6,3,0.5684,1,1
MID01001719,70,5912,Pharmacy,Partnership,Telangana,1,0.6784,0,1,2781.96,21,128.77,0.7,0.01235,0,0.02881,1.06,0,0,12,1,0.1954,1,1
MID01001720,770,5814,QSR & Food Delivery,Partnership,Haryana,2,0.885,0,1,10390.63,48,212.95,1.6,0.00954,0,0.0241,0.86,0,0,0,1,0.5558,0,0
MID01001721,66,7299,Personal Services,Proprietorship,Madhya Pradesh,3,0.5152,1,1,15813.13,10,1570.13,0.333,0.00766,0,0.01244,0.81,0,0,0,3,0.4342,0,1
MID01001722,139,5812,Food & Restaurants,Partnership,Delhi,1,0.7781,1,1,47451.53,317,149.65,10.567,0.04078,13,0.03908,1.61,0,0,4,1,0.3234,1,0
MID01001723,1850,4121,Mobility & Ride-hailing,Partnership,Uttar Pradesh,3,0.7513,1,1,62322.84,114,544.74,3.8,0.0599,13,0.04122,2.32,0,0,2,1,0.1126,0,0
MID01001724,834,5967,Adult Content (Restricted),Pvt Ltd,Madhya Pradesh,1,0.6806,1,1,372776.64,5915,63.02,197.167,0.09161,923,0.05719,3.28,0,0,3,2,0.4321,2,0
MID01001725,298,4814,Telecom & Recharge,Public Ltd,Punjab,2,0.616,1,0,19599.63,47,412.54,1.567,0.00787,0,0.0378,0.0,0,0,2,5,0.3371,0,0
MID01001726,105,5411,Grocery & Kirana,Proprietorship,Odisha,1,0.6519,1,1,9145.52,4,1923.03,0.133,0.00472,0,0.004,2.73,0,0,5,2,0.1273,0,1
MID01001727,159,8211,Education,Proprietorship,Uttar Pradesh,2,0.5834,0,1,24693.64,39,632.85,1.3,0.01835,3,0.02987,1.81,0,0,1,2,0.1681,1,1
MID01001728,290,4121,Mobility & Ride-hailing,Proprietorship,Tamil Nadu,1,0.8823,0,1,26517.22,424,62.44,14.133,0.00342,7,0.03751,0.68,0,0,8,1,0.2885,1,1
MID01001729,280,5732,Electronics Retail,Proprietorship,Tamil Nadu,2,0.6183,1,1,92618.88,220,419.54,7.333,0.02373,15,0.04887,0.93,0,0,1,1,0.0635,1,0
MID01001730,246,4814,Telecom & Recharge,Proprietorship,Punjab,2,0.6827,1,1,320085.29,1204,265.7,40.133,0.01436,35,0.01196,1.84,0,0,10,2,0.1293,0,0
MID01001731,262,8011,Healthcare,Pvt Ltd,Maharashtra,2,0.5371,1,1,287972.67,236,1216.51,7.867,0.00291,1,0.00745,1.95,0,0,6,1,0.5281,0,1
MID01001732,218,5651,Apparel,Proprietorship,Uttar Pradesh,2,0.917,1,1,177854.62,482,368.65,16.067,0.0222,17,0.02353,0.77,0,0,11,6,0.0835,0,1
MID01001733,63,5499,FMCG Retail,Partnership,Gujarat,1,0.7017,0,1,21717.25,196,110.38,6.533,0.01058,3,0.02251,0.76,0,0,3,2,0.0708,0,0
MID01001734,161,5732,Electronics Retail,Proprietorship,Odisha,2,0.8601,1,1,33188.24,93,356.84,3.1,0.00309,0,0.00296,0.72,0,0,1,3,0.0365,0,0
MID01001735,674,5411,Grocery & Kirana,Proprietorship,Bihar,1,0.619,1,1,118552.42,549,215.6,18.3,0.00187,1,0.04397,1.79,0,0,0,1,0.2181,0,1
MID01001736,68,7011,Travel & Hospitality,Pvt Ltd,West Bengal,2,0.7661,0,1,13160.07,227,57.73,7.567,0.02911,8,0.06518,0.98,0,0,10,3,0.1943,1,0
MID01001737,223,5411,Grocery & Kirana,Partnership,Rajasthan,1,0.6883,1,1,23057.15,66,344.87,2.2,0.00936,1,0.0139,1.63,0,0,13,3,0.0589,0,1
MID01001738,119,5912,Pharmacy,Proprietorship,Gujarat,2,0.8296,1,1,63409.2,156,405.05,5.2,0.003,0,0.00549,1.52,0,0,4,1,0.0421,0,1
MID01001739,302,5912,Pharmacy,LLP,Haryana,1,0.812,1,1,9966.91,17,568.61,0.567,0.01839,1,0.0159,0.87,0,0,1,3,0.0719,0,0
MID01001740,183,5814,QSR & Food Delivery,Proprietorship,Telangana,3,0.5559,1,1,134915.64,133,1008.03,4.433,0.01744,4,0.02264,0.15,0,0,9,2,0.0971,0,0
MID01001741,1184,5912,Pharmacy,Proprietorship,Haryana,2,0.7639,1,1,35175.86,112,313.35,3.733,0.02056,6,0.0126,2.05,0,0,1,3,0.0987,0,0
MID01001742,448,4121,Mobility & Ride-hailing,Proprietorship,Odisha,1,0.5172,0,1,127567.7,1221,104.47,40.7,0.022,37,0.01519,1.31,0,0,2,1,0.0402,1,0
MID01001743,72,5814,QSR & Food Delivery,Partnership,Tamil Nadu,2,0.814,0,1,47269.19,248,189.99,8.267,0.01985,11,0.01994,1.36,0,0,5,2,0.0788,1,1
MID01001744,529,5812,Food & Restaurants,Proprietorship,Delhi,1,0.3152,1,1,332846.63,838,396.73,27.933,0.03235,49,0.06674,1.19,0,0,2,3,0.3459,1,1
MID01001745,124,8011,Healthcare,Pvt Ltd,Gujarat,1,0.8548,0,1,3166.92,2,1204.36,0.067,0.04051,0,0.03126,0.21,0,1,1,2,0.3818,2,1
MID01001746,151,5734,SaaS & Digital Goods,Proprietorship,Madhya Pradesh,1,0.6371,0,1,267810.17,661,404.87,22.033,0.00179,4,0.02505,0.88,0,0,0,2,0.0765,1,1
MID01001747,370,5732,Electronics Retail,Proprietorship,Kerala,2,0.8678,0,1,237421.96,662,358.17,22.067,0.03431,42,0.04772,1.42,0,0,5,5,0.0779,1,0
MID01001748,165,5814,QSR & Food Delivery,Pvt Ltd,Tamil Nadu,3,0.8767,1,1,46164.01,141,326.11,4.7,0.01808,8,0.02105,0.78,0,0,1,2,0.1194,0,1
MID01001749,660,5411,Grocery & Kirana,Proprietorship,Gujarat,3,0.8322,1,1,81210.49,202,400.47,6.733,0.01466,5,0.02778,1.5,0,0,6,2,0.4294,0,1
MID01001750,124,5411,Grocery & Kirana,Proprietorship,Kerala,1,0.9523,1,1,109364.42,48,2251.61,1.6,0.01059,2,0.0146,1.1,0,0,4,4,0.5013,0,0
MID01001751,24,5912,Pharmacy,Proprietorship,Bihar,1,0.6465,1,1,12659.19,33,373.93,1.1,0.00849,1,0.00741,0.1,0,0,1,1,0.0867,0,0
MID01001752,140,8398,NGO & Donations,Proprietorship,Uttar Pradesh,3,0.9704,1,1,33433.14,105,318.23,3.5,0.02314,2,0.02157,0.0,0,0,5,4,0.022,0,1
MID01001753,8,4900,Utilities,Proprietorship,Karnataka,1,0.6147,1,0,121091.22,289,417.56,9.633,0.03097,19,0.04016,1.52,0,0,2,5,0.0389,1,1
MID01001754,811,5912,Pharmacy,Proprietorship,Karnataka,2,0.6051,1,1,5392.56,24,219.49,0.8,0.0033,0,0.03166,0.56,0,0,6,4,0.1605,0,1
MID01001755,8,5734,SaaS & Digital Goods,Partnership,Maharashtra,3,0.5309,0,1,42600.35,430,98.97,14.333,0.00053,0,0.00219,0.97,0,0,4,2,0.0916,1,1
MID01001756,1495,5732,Electronics Retail,Proprietorship,Karnataka,1,0.9347,1,1,89223.06,1058,84.27,35.267,0.01094,20,0.01579,0.53,0,0,13,2,0.3288,0,1
MID01001757,2611,5814,QSR & Food Delivery,Proprietorship,Uttar Pradesh,1,0.748,1,1,201007.56,958,209.75,31.933,0.01839,37,0.04154,2.03,0,0,1,2,0.0902,0,1
MID01001758,96,5732,Electronics Retail,Partnership,Telangana,3,0.7889,1,1,5616.85,4,1168.07,0.133,0.01016,0,0.05429,0.12,0,0,4,1,0.0333,1,1
MID01001759,290,5812,Food & Restaurants,Proprietorship,Telangana,2,0.7502,1,1,17269.07,14,1153.3,0.467,0.01387,1,0.04392,1.93,0,0,3,1,0.2918,0,0
MID01001760,83,8011,Healthcare,Partnership,Haryana,3,0.8958,1,0,4676.29,31,147.76,1.033,0.00743,0,0.01498,0.07,1,0,3,5,0.2204,2,0
MID01001761,124,5912,Pharmacy,Partnership,West Bengal,2,0.9823,1,1,6299.35,18,349.9,0.6,0.00653,0,0.03749,1.66,0,0,2,1,0.2648,0,1
MID01001762,144,4814,Telecom & Recharge,Proprietorship,Punjab,1,0.7298,1,1,152017.16,334,454.13,11.133,0.00596,3,0.01364,1.07,0,0,1,1,0.2772,0,0
MID01001763,93,5912,Pharmacy,Proprietorship,Rajasthan,3,0.7526,0,1,13584.04,64,210.1,2.133,0.00015,0,0.03447,1.27,0,0,1,3,0.1317,0,1
MID01001764,94,8211,Education,Proprietorship,Delhi,2,1.0,1,1,15878.69,12,1310.05,0.4,0.00031,0,0.03163,1.43,0,0,1,3,0.2363,0,0
MID01001765,234,4121,Mobility & Ride-hailing,Proprietorship,Bihar,3,0.8615,1,1,140470.71,175,800.97,5.833,0.01011,4,0.0087,1.06,0,0,1,3,0.1609,0,1
MID01001766,80,5651,Apparel,Proprietorship,West Bengal,2,0.7096,1,1,23466.35,42,558.23,1.4,0.00482,0,0.02574,1.75,0,0,0,2,0.2648,0,1
MID01001767,627,5411,Grocery & Kirana,Partnership,Madhya Pradesh,2,0.4846,1,1,183531.35,427,429.09,14.233,0.01445,11,0.01536,0.86,0,0,1,3,0.0208,0,0
MID01001768,108,8211,Education,Partnership,Karnataka,1,0.8702,0,1,12594.52,127,98.82,4.233,0.05409,17,0.03855,2.23,0,0,3,3,0.2218,1,0
MID01001769,4000,5499,FMCG Retail,Proprietorship,Madhya Pradesh,1,0.4457,0,1,61692.75,45,1368.23,1.5,0.00077,0,0.00569,0.82,0,0,1,1,0.0721,0,1
MID01001770,172,5814,QSR & Food Delivery,LLP,Punjab,3,0.7966,1,1,9937.17,14,680.25,0.467,0.00627,0,0.04099,0.86,0,0,4,4,0.4642,0,1
MID01001771,290,8011,Healthcare,Proprietorship,Delhi,3,0.9157,1,1,72091.0,123,583.09,4.1,0.01815,3,0.01584,1.38,0,0,13,2,0.2555,0,0
MID01001772,74,5411,Grocery & Kirana,Pvt Ltd,Haryana,2,0.8095,0,1,27712.67,133,207.65,4.433,0.00553,3,0.01161,0.29,0,0,10,1,0.4729,0,1
MID01001773,1489,5814,QSR & Food Delivery,Pvt Ltd,Haryana,3,0.8233,1,1,124914.09,556,224.51,18.533,0.02164,12,0.02584,1.94,0,0,1,1,0.3703,0,0
MID01001774,828,5499,FMCG Retail,Proprietorship,Odisha,1,0.8227,0,1,86629.45,137,629.61,4.567,0.02218,5,0.01859,2.26,0,0,0,1,0.1218,0,1
MID01001775,363,5814,QSR & Food Delivery,Proprietorship,Delhi,3,0.6915,1,1,2935.88,2,1087.91,0.067,0.00246,0,0.03199,0.97,0,0,3,1,0.2832,0,1
MID01001776,70,5651,Apparel,Proprietorship,Odisha,2,0.4816,1,1,25527.19,13,1905.23,0.433,0.01743,2,0.01836,1.65,0,0,0,2,0.1623,0,1
MID01001777,333,5814,QSR & Food Delivery,LLP,Haryana,2,0.9224,0,1,6327.02,30,208.13,1.0,0.0103,0,0.03013,2.88,0,0,4,3,0.2953,0,1
MID01001778,88,5411,Grocery & Kirana,Proprietorship,Gujarat,2,0.4451,1,1,58358.04,166,349.68,5.533,0.00121,0,0.00748,1.33,0,0,6,2,0.0399,0,0
MID01001779,1167,5411,Grocery & Kirana,Pvt Ltd,Gujarat,2,0.5853,0,0,121663.2,1986,61.26,66.2,0.00223,10,0.02551,0.19,0,0,13,2,0.3123,1,0
MID01001780,607,5812,Food & Restaurants,Proprietorship,Delhi,3,0.9625,1,1,95577.72,2170,44.04,72.333,0.02221,84,0.0189,0.94,0,0,2,2,0.235,1,1
MID01001781,297,5734,SaaS & Digital Goods,Proprietorship,West Bengal,1,0.7206,1,1,49913.01,77,646.74,2.567,0.01817,1,0.01105,0.68,0,0,1,1,0.1485,0,0
MID01001782,23,5499,FMCG Retail,Partnership,Odisha,3,0.716,1,0,2957.45,15,187.17,0.5,0.00063,0,0.01913,1.38,0,0,8,1,0.5117,0,1
MID01001783,101,5651,Apparel,Proprietorship,Madhya Pradesh,1,0.5437,0,0,64039.59,937,68.31,31.233,0.01198,17,0.02296,2.16,0,0,6,2,0.306,1,0
MID01001784,537,5912,Pharmacy,Proprietorship,Tamil Nadu,1,0.9288,0,1,110981.63,783,141.65,26.1,0.01979,26,0.0554,0.0,0,0,2,1,0.2308,1,1
MID01001785,909,4900,Utilities,LLP,Karnataka,2,0.8959,0,1,44418.69,80,549.24,2.667,0.03214,6,0.03226,2.27,0,0,4,2,0.1383,1,0
MID01001786,819,5812,Food & Restaurants,Proprietorship,Maharashtra,2,0.8822,0,1,61679.39,108,569.93,3.6,0.0005,0,0.01948,1.4,0,0,4,1,0.0721,0,1
MID01001787,55,5814,QSR & Food Delivery,LLP,Kerala,3,0.9395,1,1,2330.85,25,92.43,0.833,0.00082,0,0.00842,1.76,0,0,7,1,0.2043,0,1
MID01001788,365,4814,Telecom & Recharge,Public Ltd,Telangana,1,0.8389,0,1,66279.74,53,1227.55,1.767,0.02147,2,0.0184,1.55,0,0,3,2,0.1506,0,0
MID01001789,746,5651,Apparel,Proprietorship,Haryana,1,0.6654,1,1,60457.06,280,215.7,9.333,0.00278,2,0.00322,0.7,0,0,3,5,0.1336,1,0
MID01001790,51,7011,Travel & Hospitality,Proprietorship,Haryana,2,0.6159,1,0,7130.26,13,516.68,0.433,0.05105,3,0.04241,3.59,1,0,3,1,0.0648,2,0
MID01001791,268,8211,Education,Proprietorship,Tamil Nadu,3,0.8159,1,1,69281.37,166,417.32,5.533,0.00671,2,0.00624,2.02,0,0,6,1,0.253,0,1
MID01001792,355,7299,Personal Services,Partnership,Punjab,3,0.8876,1,0,19300.04,48,399.25,1.6,0.00797,0,0.0183,2.18,0,0,4,1,0.1357,0,1
MID01001793,200,5812,Food & Restaurants,Public Ltd,Haryana,3,0.6125,1,1,44588.47,256,173.6,8.533,0.02755,11,0.02844,2.09,0,0,2,3,0.3024,0,1
MID01001794,42,5411,Grocery & Kirana,Pvt Ltd,Bihar,2,0.663,1,1,63547.75,161,394.7,5.367,0.0137,0,0.0132,0.81,0,0,3,1,0.087,0,0
MID01001795,195,5812,Food & Restaurants,LLP,Punjab,3,0.7118,1,1,50535.02,98,514.11,3.267,0.04633,8,0.05627,2.26,0,0,3,1,0.1147,1,1
MID01001796,194,7011,Travel & Hospitality,Proprietorship,Gujarat,1,0.6789,1,1,9500.23,28,337.18,0.933,0.04686,0,0.0462,2.05,0,0,1,3,0.2377,1,0
MID01001797,233,8211,Education,Proprietorship,Bihar,3,1.0,1,1,20637.31,46,441.79,1.533,0.03205,2,0.04795,1.94,0,1,9,3,0.2184,1,1
MID01001798,153,8398,NGO & Donations,Proprietorship,Telangana,2,0.7717,1,1,646906.52,594,1087.5,19.8,0.00737,6,0.00817,0.26,1,0,15,1,0.0564,1,0
MID01001799,173,5814,QSR & Food Delivery,Pvt Ltd,Madhya Pradesh,1,0.7338,0,1,326634.47,1237,263.98,41.233,0.01038,25,0.01074,0.78,0,0,1,1,0.1302,0,0
MID01001800,259,7995,Gambling (Prohibited),Proprietorship,Gujarat,2,0.4245,1,1,131652.59,181,726.34,6.033,0.04337,9,0.04305,1.32,1,0,1,2,0.0456,2,0
MID01001801,420,5499,FMCG Retail,Proprietorship,Bihar,2,0.7322,1,1,69440.99,208,333.83,6.933,0.01424,5,0.01195,1.89,0,0,6,1,0.096,0,0
MID01001802,199,7299,Personal Services,Proprietorship,Haryana,1,0.6654,1,1,15093.72,10,1454.02,0.333,0.02183,0,0.02593,0.05,0,0,3,4,0.5044,0,1
MID01001803,28,5499,FMCG Retail,Proprietorship,Rajasthan,1,0.6558,1,1,33552.86,294,113.82,9.8,0.00407,5,0.03158,0.29,0,0,0,3,0.2087,1,0
MID01001804,296,5812,Food & Restaurants,Proprietorship,Delhi,2,0.9566,1,1,26316.96,20,1304.3,0.667,0.02323,2,0.01938,1.29,0,0,7,2,0.0474,0,1
MID01001805,39,5411,Grocery & Kirana,Proprietorship,Tamil Nadu,3,0.8389,1,1,23306.34,93,250.01,3.1,0.0063,2,0.01423,0.35,0,0,2,4,0.0848,0,0
MID01001806,435,5734,SaaS & Digital Goods,Pvt Ltd,Bihar,2,0.9488,1,1,7463.22,2,2698.92,0.067,0.00547,0,0.01962,0.9,0,0,5,3,0.1237,2,0
MID01001807,270,5732,Electronics Retail,Pvt Ltd,Madhya Pradesh,1,0.4766,1,1,199060.64,333,596.9,11.1,0.00915,4,0.05048,1.11,0,0,1,1,0.0672,1,1
MID01001808,281,5912,Pharmacy,Proprietorship,West Bengal,2,1.0,1,1,1373.75,1,867.16,0.033,0.00716,0,0.08284,0.0,0,0,6,2,0.2908,0,0
MID01001809,706,5912,Pharmacy,Pvt Ltd,Odisha,1,0.6897,0,1,209871.08,601,349.04,20.033,0.00028,0,0.02934,1.38,0,0,4,1,0.2755,0,0
MID01001810,38,5912,Pharmacy,Proprietorship,Haryana,1,0.6406,1,1,133620.56,179,744.45,5.967,0.00796,4,0.03053,1.06,0,0,2,3,0.1564,0,1
MID01001811,37,5734,SaaS & Digital Goods,Pvt Ltd,Gujarat,1,0.5889,1,1,878163.49,1180,744.18,39.333,0.02946,65,0.03106,0.0,0,0,0,3,0.2548,1,1
MID01001812,355,5411,Grocery & Kirana,Proprietorship,Madhya Pradesh,2,0.7932,1,1,34053.31,95,354.9,3.167,0.00113,2,0.00389,0.72,0,0,3,2,0.1945,0,1
MID01001813,268,5411,Grocery & Kirana,Partnership,Haryana,1,0.8084,1,1,29237.14,36,802.61,1.2,0.01356,0,0.01753,1.81,0,0,5,2,0.2125,0,1
MID01001814,320,7011,Travel & Hospitality,Proprietorship,West Bengal,1,0.4909,1,1,69410.77,3470,20.0,115.667,0.0406,259,0.13502,0.9,0,0,6,2,0.2952,2,1
MID01001815,170,5499,FMCG Retail,Proprietorship,Maharashtra,1,0.919,1,1,109884.83,486,225.94,16.2,0.0249,30,0.01565,1.19,0,1,4,3,0.114,1,1
MID01001816,525,5411,Grocery & Kirana,Partnership,Haryana,2,0.865,1,1,45082.73,109,411.27,3.633,0.00396,0,0.01975,1.4,0,0,4,1,0.2989,0,1
MID01001817,687,5411,Grocery & Kirana,Pvt Ltd,Gujarat,1,0.4334,1,1,14717.77,23,633.78,0.767,0.00221,0,0.00617,0.0,0,0,20,2,0.1441,0,1
MID01001818,438,5812,Food & Restaurants,Pvt Ltd,Gujarat,1,0.9969,1,1,130033.32,134,967.59,4.467,0.00297,0,0.00467,2.32,0,0,9,1,0.0861,0,1
MID01001819,208,5814,QSR & Food Delivery,Proprietorship,Punjab,2,0.8306,0,1,42760.08,133,321.36,4.433,0.01058,0,0.00696,1.54,0,0,2,1,0.1741,0,0
MID01001820,32,5411,Grocery & Kirana,Proprietorship,Madhya Pradesh,2,0.6837,0,1,8817.98,31,283.89,1.033,0.03888,4,0.03396,1.51,0,0,10,1,0.3355,0,0
MID01001821,583,5812,Food & Restaurants,Pvt Ltd,Karnataka,3,0.8776,0,1,4871.43,5,883.92,0.167,0.00451,0,0.0108,1.69,0,0,0,1,0.3063,0,0
MID01001822,917,6300,Insurance,Proprietorship,Madhya Pradesh,2,0.7282,0,1,1397243.39,1228,1137.28,40.933,0.02023,50,0.02552,1.11,0,0,0,5,0.1473,1,0
MID01001823,515,7995,Gambling (Prohibited),Proprietorship,Telangana,2,0.7073,0,1,148981.03,189,785.15,6.3,0.04285,14,0.03136,1.17,0,0,0,3,0.3149,1,0
MID01001824,112,8211,Education,Proprietorship,Rajasthan,3,0.7834,1,1,62200.88,176,351.52,5.867,0.03339,14,0.02402,3.01,0,0,3,3,0.2762,0,0
MID01001825,530,5912,Pharmacy,Proprietorship,Odisha,2,0.6334,1,1,43733.89,10,3998.65,0.333,0.05434,0,0.03946,2.03,0,0,18,2,0.465,1,1
MID01001826,639,5814,QSR & Food Delivery,Proprietorship,Delhi,2,0.7478,1,1,129043.02,297,433.29,9.9,0.01322,7,0.01286,1.68,0,0,2,2,0.0989,0,1
MID01001827,1285,6051,Crypto / Quasi-cash,Proprietorship,Delhi,1,0.5509,1,1,19694.78,40,490.19,1.333,0.02988,2,0.03372,0.35,2,0,1,2,0.1959,2,1
MID01001828,112,7011,Travel & Hospitality,Partnership,Bihar,1,0.5136,1,1,64224.7,36,1753.99,1.2,0.05124,1,0.03281,4.3,0,1,1,1,0.2776,2,0
MID01001829,215,5499,FMCG Retail,Partnership,Gujarat,1,0.7572,1,1,75803.99,47,1595.99,1.567,0.0143,3,0.05154,1.26,0,0,4,3,0.3305,0,1
MID01001830,570,5814,QSR & Food Delivery,Pvt Ltd,Bihar,1,0.5816,1,1,17384.74,22,762.62,0.733,0.02325,3,0.02759,0.07,0,0,8,5,0.1735,0,1
MID01001831,286,5814,QSR & Food Delivery,Partnership,Gujarat,3,0.8049,1,1,30795.7,171,179.2,5.7,0.00209,1,0.01303,1.61,0,0,3,1,0.3124,0,1
MID01001832,88,5651,Apparel,Proprietorship,Kerala,1,0.6873,0,1,27925.76,62,446.48,2.067,0.00864,0,0.02066,2.04,0,0,5,1,0.0546,0,0
MID01001833,409,5499,FMCG Retail,LLP,West Bengal,2,0.6515,1,1,17917.32,27,642.71,0.9,0.01322,0,0.02766,1.46,0,0,4,2,0.2159,0,1
MID01001834,482,5411,Grocery & Kirana,Partnership,Bihar,3,0.6981,1,1,19281.84,8,2337.55,0.267,0.01918,1,0.03988,1.9,0,0,5,3,0.126,0,0
MID01001835,8,5734,SaaS & Digital Goods,Proprietorship,Rajasthan,2,0.6915,1,0,3223.97,1,5737.5,0.033,0.0094,0,0.05443,2.33,0,0,5,1,0.1226,1,0
MID01001836,336,5499,FMCG Retail,Proprietorship,West Bengal,1,0.9453,1,1,238454.81,1013,235.31,33.767,0.02292,54,0.03626,1.82,0,0,0,1,0.3801,1,1
MID01001837,18,5499,FMCG Retail,Partnership,Uttar Pradesh,3,0.7863,0,1,184428.98,212,869.05,7.067,0.01817,4,0.03012,0.85,0,0,1,1,0.0283,1,0
MID01001838,1185,5812,Food & Restaurants,Partnership,Gujarat,1,0.9173,1,1,22834.68,117,193.74,3.9,0.05554,13,0.06537,4.28,0,0,4,1,0.2765,0,1
MID01001839,109,7011,Travel & Hospitality,Partnership,Uttar Pradesh,1,0.8679,1,0,208907.1,579,360.55,19.3,0.05653,60,0.04475,3.57,0,2,2,1,0.2521,2,0
MID01001840,150,6300,Insurance,Pvt Ltd,Uttar Pradesh,1,0.6126,1,1,49848.14,269,184.8,8.967,0.00708,0,0.01004,0.8,0,0,11,2,0.2209,0,1
MID01001841,273,5411,Grocery & Kirana,LLP,Haryana,1,0.5555,1,1,56911.2,31,1812.22,1.033,0.0052,0,0.00731,1.55,0,0,11,3,0.0925,0,1
MID01001842,651,5499,FMCG Retail,LLP,Maharashtra,3,0.8627,1,1,7635.71,15,499.72,0.5,0.00426,0,0.02323,1.52,0,0,13,1,0.2657,0,1
MID01001843,60,4814,Telecom & Recharge,Partnership,West Bengal,1,0.724,1,1,21909.32,41,525.37,1.367,0.00301,0,0.00952,1.31,0,0,4,1,0.1932,0,0
MID01001844,72,7299,Personal Services,LLP,Rajasthan,3,0.6152,1,1,56241.43,133,421.72,4.433,0.00396,1,0.02963,0.13,0,0,2,4,0.0865,0,1
MID01001845,35,5812,Food & Restaurants,LLP,Haryana,1,0.8482,0,1,11928.62,21,566.04,0.7,0.00464,0,0.00904,2.15,0,0,2,2,0.0316,0,0
MID01001846,279,8011,Healthcare,Proprietorship,Kerala,3,0.6506,1,1,13389.58,22,583.72,0.733,0.0082,0,0.00914,1.8,0,0,5,1,0.1757,0,0
MID01001847,88,5732,Electronics Retail,Partnership,Uttar Pradesh,1,0.603,1,1,24670.2,113,217.74,3.767,0.01899,6,0.06087,0.73,0,0,2,1,0.1361,0,0
MID01001848,184,5411,Grocery & Kirana,Proprietorship,Karnataka,3,0.8751,0,1,500.0,5,88.32,0.167,0.01712,0,0.08977,1.61,0,0,2,2,0.3985,1,1
MID01001849,523,5411,Grocery & Kirana,Proprietorship,Gujarat,1,0.8389,1,1,99667.04,815,122.16,27.167,0.02119,33,0.02759,1.47,0,0,4,1,0.1498,0,1
MID01001850,142,5812,Food & Restaurants,Proprietorship,Delhi,3,0.6088,1,1,71490.34,755,94.67,25.167,0.02345,27,0.06421,0.0,0,0,3,1,0.1466,1,1
MID01001851,340,5814,QSR & Food Delivery,Proprietorship,Delhi,3,0.8355,1,0,58479.29,121,480.79,4.033,0.01403,1,0.01195,1.14,0,0,4,1,0.2481,0,1
MID01001852,200,5651,Apparel,Proprietorship,Punjab,2,0.9642,0,1,144793.12,748,193.48,24.933,0.00499,9,0.00345,1.46,0,0,0,1,0.069,0,1
MID01001853,529,6300,Insurance,Proprietorship,West Bengal,1,0.5953,1,1,36598.11,37,974.66,1.233,0.00843,0,0.01847,2.52,0,0,2,2,0.1269,0,0
MID01001854,434,5812,Food & Restaurants,Proprietorship,Haryana,2,1.0,1,1,515184.94,1028,501.0,34.267,0.02693,56,0.01791,1.28,0,0,8,4,0.0787,0,1
